category,name,township,address,phone,principal,class_count,student_count,teacher_count,kindergarten_class_count,kindergarten_teacher_count,school_year,source_name,source_url,latitude,longitude,ownership,service_type,approved_capacity,bed_count,license_date,institution_code,district,departments,admit,stream_domain,water_class,measure_area_hectare,announce_date_roc,kml_url,document_pdf_url,illustration_url
medical,簡國仁診所,,南投縣草屯鎮中山街184號,049-2333464,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538030771,南投縣草屯鎮,"家庭醫學科,",,,,,,,,
medical,現代眼科診所,,南投縣草屯鎮中正路602之1號,049-2327707,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538030815,南投縣草屯鎮,"眼科,",,,,,,,,
medical,滄浪診所,,南投縣草屯鎮中山街２４２號,049-2333420,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538030048,南投縣草屯鎮,"西醫一般科,",,,,,,,,
medical,李耳鼻喉科診所,,南投縣草屯鎮育英街１８７號,049-2338615,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538030155,南投縣草屯鎮,"耳鼻喉科,",,,,,,,,
medical,光陽診所,,南投縣草屯鎮太平路二段274號,049-2334203,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538030324,南投縣草屯鎮,"家庭醫學科,內科,",,,,,,,,
medical,恆元中醫診所,,南投縣草屯鎮草溪路１０１１號,049-2336195,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838030035,南投縣草屯鎮,"中醫一般科,",,,,,,,,
medical,錦林診所,,南投縣草屯鎮虎山路７３６號,049-2357509,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538030851,南投縣草屯鎮,"家庭醫學科,兒科,",,,,,,,,
medical,許智淵牙科診所,,南投縣草屯鎮仁愛街68號,049-2334474,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738030186,南投縣草屯鎮,"牙醫一般科,",,,,,,,,
medical,謝立中聯合診所,,南投縣草屯鎮碧山南路13號,049-2301010,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538031081,南投縣草屯鎮,"家庭醫學科,內科,",,,,,,,,
medical,信基牙醫診所,,南投縣草屯鎮虎山路６91號,049-2307141,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738030293,南投縣草屯鎮,"牙醫一般科,",,,,,,,,
medical,永盛中醫診所,,南投縣草屯鎮中山街120號1樓,049-2356233,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838031443,南投縣草屯鎮,"中醫一般科,",,,,,,,,
medical,陳俊義耳鼻喉科診所,,南投縣草屯鎮明賢街10號,049-2354243,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538032739,南投縣草屯鎮,"耳鼻喉科,",,,,,,,,
medical,祐幼小兒科診所,,南投縣草屯鎮虎山路746號,2320606,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538032962,南投縣草屯鎮,"兒科,",,,,,,,,
medical,恩典牙醫診所,,南投縣草屯鎮太平路二段175號,049-2301287,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738031370,南投縣草屯鎮,"牙醫一般科,",,,,,,,,
medical,培恭診所,,南投縣草屯鎮虎山路788號,049-2365652,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538030477,南投縣草屯鎮,"西醫一般科,",,,,,,,,
medical,宏安耳鼻喉科診所,,南投縣草屯鎮中正路670號,049-2338109,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538033030,南投縣草屯鎮,"耳鼻喉科,",,,,,,,,
medical,陳國楨內兒科診所,,南投縣草屯鎮虎山路509號,049-2316072,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538030066,南投縣草屯鎮,"內科,兒科,",,,,,,,,
medical,大雅診所,,南投縣草屯鎮南埔里中正路233-12號,049-2551410,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538033209,南投縣草屯鎮,"西醫一般科,",,,,,,,,
medical,草屯中醫診所,,南投縣草屯鎮中興路290號1、2樓,049-2322138,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838031676,南投縣草屯鎮,"中醫一般科,",,,,,,,,
medical,東陽牙醫診所,,南投縣草屯鎮虎山路１７９－１號,049-2358671,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738030284,南投縣草屯鎮,"牙醫一般科,",,,,,,,,
medical,嘉信眼科診所,,南投縣草屯鎮太平路二段117號1、2樓,049-2323238,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538030995,南投縣草屯鎮,"眼科,",,,,,,,,
medical,蔡文龍診所,,南投縣草屯鎮炎峰街94號,049-2328000,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538032953,南投縣草屯鎮,"骨科,",,,,,,,,
medical,李內兒科診所,,南投縣草屯鎮中正路733號,049-2362021,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538030057,南投縣草屯鎮,"內科,兒科,",,,,,,,,
medical,賜安診所,,南投縣草屯鎮中山街277號,049-2354658,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538030360,南投縣草屯鎮,"內科,兒科,",,,,,,,,
medical,邱哲煌皮膚科診所,,南投縣草屯鎮中正路771號,049-2322897,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538030459,南投縣草屯鎮,"皮膚科,",,,,,,,,
medical,泰安婦產科診所,,南投縣草屯鎮中正路608號,049-2333168,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538030593,南投縣草屯鎮,"婦產科,",,,,,,,,
medical,戴偉竣皮膚科診所,,南投縣草屯鎮草溪路1026號,049-2330332,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538033058,南投縣草屯鎮,"皮膚科,",,,,,,,,
medical,鼎真牙醫診所,,南投縣草屯鎮中正路800號1.2F,049-2353333,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738031496,南投縣草屯鎮,"牙醫一般科,",,,,,,,,
medical,為國眼科診所,,南投縣草屯鎮草溪路978號1-2樓,049-2320190,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538033067,南投縣草屯鎮,"眼科,",,,,,,,,
medical,達文西診所,,南投縣草屯鎮太平路一段255號1及2樓,049-2332788,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538033049,南投縣草屯鎮,"外科,婦產科,",,,,,,,,
medical,紐約牙醫診所,,南投縣草屯鎮中興路152號,049-2356600,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738031503,南投縣草屯鎮,"牙醫一般科,",,,,,,,,
medical,彌陀中醫診所,,南投縣草屯鎮虎山路37號,049-2392501,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838031532,南投縣草屯鎮,"中醫一般科,",,,,,,,,
medical,林洸燁小兒科診所,,南投縣草屯鎮中正路６２６號,049-2318735,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538030440,南投縣草屯鎮,"兒科,",,,,,,,,
medical,洪啟芬診所,,南投縣草屯鎮中正路1222號,049-2333359,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538030468,南投縣草屯鎮,"內科,",,,,,,,,
medical,杏哲診所,,南投縣草屯鎮玉屏路43-13號,049-2566636,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538030600,南投縣草屯鎮,"西醫一般科,",,,,,,,,
medical,用心生活診所,,南投縣草屯鎮育英街101號1樓,049-2380866,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538033101,南投縣草屯鎮,"西醫一般科,",,,,,,,,
medical,協安診所,,南投縣草屯鎮玉峯里炎峰街84號1樓,049-2314945,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538033110,南投縣草屯鎮,"精神科,",,,,,,,,
medical,登科中醫診所,,南投縣草屯鎮中山街269號,049-2336559,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838031578,南投縣草屯鎮,"中醫一般科,",,,,,,,,
medical,永隆中醫診所,,南投縣草屯鎮太平路1段95-1號1-2樓,049-2390030,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838031630,南投縣草屯鎮,"中醫一般科,",,,,,,,,
medical,言臻中醫診所,,南投縣草屯鎮太平路2段198號1樓,049-2367569,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838031612,南投縣草屯鎮,"中醫一般科,",,,,,,,,
medical,白奇憲診所,,南投縣草屯鎮中山街154、156號1樓,049-2353636,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538033156,南投縣草屯鎮,"內科,",,,,,,,,
medical,安馨牙醫診所,,南投縣草屯鎮虎山路677號1、2樓,049-2336637,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738031512,南投縣草屯鎮,"牙醫一般科,",,,,,,,,
medical,承心中醫診所,,南投縣草屯鎮草鞋墩一街5及7號1樓,0492310628,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838031587,南投縣草屯鎮,"中醫一般科,",,,,,,,,
medical,唐中醫診所,,南投縣草屯鎮新生路169號1樓、2樓,049-2331258,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838031603,南投縣草屯鎮,"中醫一般科,",,,,,,,,
medical,佑民醫療社團法人佑民醫院,,南投縣草屯鎮太平路一段200號,049-2358151,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,0938030016,南投縣草屯鎮,"家庭醫學科,內科,外科,兒科,婦產科,骨科,神經科,神經外科,泌尿科,眼科,復健科,麻醉科,放射診斷科,急診醫學科,牙醫一般科,",,,,,,,,
medical,曾漢棋綜合醫院,,南投縣草屯鎮虎山路９１５號,049-2314149,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,1538030037,南投縣草屯鎮,"家庭醫學科,內科,外科,復健科,放射診斷科,急診醫學科,",,,,,,,,
medical,大雄泌尿科診所,,南投縣草屯鎮中山街53號,049-2326299,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538033021,南投縣草屯鎮,"泌尿科,",,,,,,,,
medical,南投縣草屯鎮衛生所,,南投縣草屯鎮草溪路882巷7號,0492362023,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,2338030016,南投縣草屯鎮,"西醫一般科,",,,,,,,,
medical,呂外科婦產科診所,,南投縣竹山鎮集山路三段1001號,049-2642801,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538040035,南投縣竹山鎮,"外科,婦產科,",,,,,,,,
medical,憲珍診所,,南投縣竹山鎮埔頭街一巷一號,049-2643086,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538040071,南投縣竹山鎮,"內科,兒科,",,,,,,,,
medical,陳義本診所,,南投縣竹山鎮集山路三段833號,049-2655907,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538040311,南投縣竹山鎮,"家庭醫學科,",,,,,,,,
medical,陳重光耳鼻喉科診所,,南投縣竹山鎮集山路三段1062號,049-2662352,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538040366,南投縣竹山鎮,"耳鼻喉科,",,,,,,,,
medical,安馨竹山內科診所,,南投縣竹山鎮集山路三段483號,049-2630208,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538041425,南投縣竹山鎮,"內科,",,,,,,,,
medical,鼎億堂中醫診所,,南投縣竹山鎮集山路三段213號,049-2642557,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838041190,南投縣竹山鎮,"中醫一般科,",,,,,,,,
medical,永樂中醫診所,,南投縣竹山鎮集山路三段777號,,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838041181,南投縣竹山鎮,"中醫一般科,",,,,,,,,
medical,喆喆耳鼻喉科診所,,南投縣竹山鎮大仁路187號1樓,049-2653998；0932-522862,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538041578,南投縣竹山鎮,"耳鼻喉科,",,,,,,,,
medical,陳耀宗診所,,南投縣竹山鎮集山路三段816號,049-2653722,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538040357,南投縣竹山鎮,"家庭醫學科,",,,,,,,,
medical,理和中醫診所,,南投縣竹山鎮延和里集山路三段516號1F,049-2658926,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838041163,南投縣竹山鎮,"中醫一般科,",,,,,,,,
medical,竹山秀傳醫療社團法人竹山秀傳醫院,,南投縣竹山鎮集山路2段75號,049-2624266,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,0938040012,南投縣竹山鎮,"家庭醫學科,內科,外科,兒科,婦產科,骨科,神經科,神經外科,泌尿科,耳鼻喉科,復健科,麻醉科,放射診斷科,急診醫學科,牙醫一般科,中醫一般科,",,,,,,,,
medical,詹外婦產科診所,,南投縣竹山鎮集山路三段６２３巷一號,049-2643559,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538040017,南投縣竹山鎮,"外科,婦產科,",,,,,,,,
medical,益民診所,,南投縣竹山鎮集山路三段816-3及816-4號,049-2660639,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538041612,南投縣竹山鎮,"內科,",,,,,,,,
medical,南投縣竹山鎮衛生所,,南投縣竹山鎮公所路126號,049642026,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,2338040012,南投縣竹山鎮,,,,,,,,,
medical,佑幼耳鼻喉科診所,,南投縣竹山鎮集山路3段,049-2637733,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538041621,南投縣竹山鎮,"耳鼻喉科,",,,,,,,,
medical,劉輔仁眼科診所,,南投縣竹山鎮前山路一段95號,049-2642494,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538040339,南投縣竹山鎮,"眼科,",,,,,,,,
medical,潔明眼科診所,,南投縣竹山鎮前山路1段23號,049-2652991,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538041416,南投縣竹山鎮,"眼科,",,,,,,,,
medical,苹慈中醫診所,,南投縣竹山鎮下橫街５３－８號,049-2654246,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838040086,南投縣竹山鎮,"中醫一般科,",,,,,,,,
medical,弘仁診所,,南投縣竹山鎮集山路三段948-1號1樓,,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538041550,南投縣竹山鎮,"內科,",,,,,,,,
medical,維美牙醫診所,,南投縣竹山鎮集山路三段797號1樓,,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738041205,南投縣竹山鎮,"牙醫一般科,",,,,,,,,
medical,德山牙醫診所,,南投縣竹山鎮集山路三段425號,049-2655989,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738041189,南投縣竹山鎮,"牙醫一般科,",,,,,,,,
medical,惠元診所,,南投縣竹山鎮中正巷27-99號,2651932,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538041505,南投縣竹山鎮,"西醫一般科,",,,,,,,,
medical,曾雅展牙醫診所,,南投縣竹山鎮林圯街14 之2號,049-2643391,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738040020,南投縣竹山鎮,"牙醫一般科,",,,,,,,,
medical,黃牙醫診所,,南投縣竹山鎮菜園路３－１號,049-2653418,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738040093,南投縣竹山鎮,"牙醫一般科,",,,,,,,,
medical,正新牙醫診所,,南投縣竹山鎮中正橫街７２號,049-2656466,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738040100,南投縣竹山鎮,"牙醫一般科,",,,,,,,,
medical,冠美牙醫診所,,南投縣竹山鎮橫街１３號,049-2653163,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738040119,南投縣竹山鎮,"牙醫一般科,",,,,,,,,
medical,眾安牙醫診所,,南投縣竹山鎮前山路一段５４號,049-2660175,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738040146,南投縣竹山鎮,"牙醫一般科,",,,,,,,,
medical,生活牙醫診所,,南投縣竹山鎮前山路一段９９號,049-2660260,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738040155,南投縣竹山鎮,"牙醫一般科,",,,,,,,,
medical,石田牙醫診所,,南投縣竹山鎮集山路三段207-4號,049-2635058,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738041198,南投縣竹山鎮,"牙醫一般科,",,,,,,,,
medical,萬安中醫診所,,南投縣竹山鎮集山路三段785號,049-2649649,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838040059,南投縣竹山鎮,"中醫一般科,",,,,,,,,
medical,大明中醫診所,,南投縣竹山鎮大明路183號,049-2654936,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838040095,南投縣竹山鎮,"中醫一般科,",,,,,,,,
medical,惠群中醫診所,,南投縣竹山鎮橫街79號,049-2630702,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838041127,南投縣竹山鎮,"中醫一般科,",,,,,,,,
medical,東華醫院,,南投縣竹山鎮集山路三段272巷16號,049-2658949,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,1538041209,南投縣竹山鎮,"家庭醫學科,內科,神經科,復健科,麻醉科,放射診斷科,急診醫學科,中醫一般科,",,,,,,,,
medical,智瑤小兒科診所,,南投縣竹山鎮集山路三段879號,049-2652288,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538041443,南投縣竹山鎮,"兒科,",,,,,,,,
medical,慶興堂中醫診所,,南投縣竹山鎮頂橫街６０號,049-2659766,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838040102,南投縣竹山鎮,"中醫一般科,",,,,,,,,
medical,得安診所,,南投縣竹山鎮竹山路2號,049-2642930,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538040080,南投縣竹山鎮,"內科,兒科,",,,,,,,,
medical,瑞竹診所,,南投縣竹山鎮下坪里枋坪巷2-9號,049-2649319,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538041523,南投縣竹山鎮,"內科,",,,,,,,,
medical,沈仁諒診所,,南投縣竹山鎮下橫街58-7號,049-2648276,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538040124,南投縣竹山鎮,"西醫一般科,",,,,,,,,
medical,葉婦產科診所,,南投縣竹山鎮大明路１９４號,049-2643770,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538040197,南投縣竹山鎮,"婦產科,",,,,,,,,
medical,春臨診所,,南投縣竹山鎮集山路三段１８號,049-2642446,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538040179,南投縣竹山鎮,"西醫一般科,",,,,,,,,
medical,謝明哲診所,,南投縣竹山鎮集山路三段816之2號,049-2660583,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538041434,南投縣竹山鎮,"西醫一般科,",,,,,,,,
medical,杏如皮膚科診所,,南投縣竹山鎮集山路三段820號,049-2642778,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538041407,南投縣竹山鎮,"皮膚科,",,,,,,,,
medical,益川診所,,南投縣竹山鎮雲林路５９號,049-2643301,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538040277,南投縣竹山鎮,"西醫一般科,",,,,,,,,
medical,悅恩中醫診所,,南投縣集集鎮集集街102號1樓,049-2762277,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838050528,南投縣集集鎮,"中醫一般科,",,,,,,,,
medical,民生牙醫診所,,南投縣集集鎮民生路340號,049-2762860,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738050571,南投縣集集鎮,"牙醫一般科,",,,,,,,,
medical,第一診所,,南投縣集集鎮民生路234號,049-2761888,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538051154,南投縣集集鎮,"西醫一般科,",,,,,,,,
medical,南投縣集集鎮衛生所,,南投縣集集鎮民生路106號,049-2762015,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,2338050018,南投縣集集鎮,"內科,",,,,,,,,
medical,陳威申診所,,南投縣集集鎮民生路242號,049-2762888,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538051172,南投縣集集鎮,"西醫一般科,",,,,,,,,
medical,南投縣名間鄉衛生所,,南投縣名間鄉中正村彰南路42號,049-2732135,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,2338060014,南投縣名間鄉,"家庭醫學科,",,,,,,,,
medical,文和診所,,南投縣名間鄉員集路126號,049-2737171,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538061347,南投縣名間鄉,"西醫一般科,",,,,,,,,
medical,瑞龍堂中醫診所,,南投縣名間鄉中山村1鄰彰南路186號、188號1樓,049-2732055,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838061101,南投縣名間鄉,"中醫一般科,",,,,,,,,
medical,博仁診所,,南投縣名間鄉員集路93號,049-2730089,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538061383,南投縣名間鄉,"家庭醫學科,",,,,,,,,
medical,安康診所,,南投縣名間鄉員集路93號,049-2730089,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538061365,南投縣名間鄉,"家庭醫學科,",,,,,,,,
medical,正安診所,,南投縣名間鄉南雅街124號,049-2737666,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538061338,南投縣名間鄉,"兒科,",,,,,,,,
medical,劉福興診所,,南投縣名間鄉新街村彰南路４７０號,049-2239936,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538060126,南投縣名間鄉,"西醫一般科,",,,,,,,,
medical,大庄羅診所,,南投縣名間鄉南田路86-16號,2273525,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538061294,南投縣名間鄉,"西醫一般科,",,,,,,,,
medical,松柏診所,,南投縣名間鄉名松路二段279號,049-2583777,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538061276,南投縣名間鄉,"內科,",,,,,,,,
